Unnamed: 0,User ID,Venue ID,Venue category ID,Venue category name,Latitude,Longitude,Timezone,UTC time
164244,1027,Cercle Rouge,4bf58dd8d48988d10c941735,French Restaurant,40.71975629710547,-74.00614464477995,-240,Wed Oct 24 00:42:00 +0000 2012
164249,499,Malatesta Trattoria,4bf58dd8d48988d110941735,Italian Restaurant,40.7327543676145,-74.00858347185488,-240,Wed Oct 24 00:54:30 +0000 2012
164251,978,Hank's Saloon,4bf58dd8d48988d118941735,Bar,40.685247,-73.980773,-240,Wed Oct 24 00:57:48 +0000 2012
164267,411,August Wilson Theatre,4bf58dd8d48988d137941735,Theater,40.76311362753669,-73.9844061505464,-240,Wed Oct 24 01:24:32 +0000 2012
164300,775,Xio Lounge,4bf58dd8d48988d121941735,Bar,40.74412171113657,-73.92518097906374,-240,Wed Oct 24 02:18:11 +0000 2012
164356,354,Coney Island Bar & Grill,4bf58dd8d48988d116941735,Bar,40.57558746820517,-73.98034282192653,-240,Wed Oct 24 04:06:51 +0000 2012
164363,1031,Courgette,4bf58dd8d48988d110941735,Italian Restaurant,40.76442720240348,-73.98166283923386,-240,Wed Oct 24 04:33:37 +0000 2012
164501,479,Zucchero e Pomodori,4bf58dd8d48988d110941735,Italian Restaurant,40.77058843414822,-73.9569253580718,-240,Wed Oct 24 12:15:43 +0000 2012
164506,156,Green Power Cafe,4bf58dd8d48988d112941735,Bar,40.707322,-74.010556,-240,Wed Oct 24 12:21:02 +0000 2012
164636,917,AppNexus Razzle Dazzle,4bf58dd8d48988d173941735,Theater,40.7412060378171,-73.9912413017774,-240,Wed Oct 24 15:08:49 +0000 2012
164639,7,Beautiful Beauty Salon,4bf58dd8d48988d110951735,Salon / Barbershop,40.800181362524974,-73.94527870312636,-240,Wed Oct 24 15:12:36 +0000 2012
164662,662,Chung Ki-Wa Restaurant,4bf58dd8d48988d113941735,Korean Restaurant,40.74666446360597,-73.8913988030948,-240,Wed Oct 24 15:55:12 +0000 2012
164690,115,The National Museum of the American Indian–New York,4bf58dd8d48988d181941735,Museum,40.70404124084637,-74.01377663526523,-240,Wed Oct 24 16:37:42 +0000 2012
164709,150,Dante Statue,507c8c4091d498d9fc8c67a9,Public Art,40.77117420168033,-73.98303449978644,-240,Wed Oct 24 16:48:40 +0000 2012
164727,1054,Rose Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.86382619013141,-74.10494087637375,-240,Wed Oct 24 17:13:27 +0000 2012
164794,616,Maloney & Porcelli,4bf58dd8d48988d1cc941735,Steakhouse,40.75761969781462,-73.97475273514199,-240,Wed Oct 24 18:32:02 +0000 2012
164813,19,Basile Restaurant/Pizz,4bf58dd8d48988d1ca941735,Pizza Place,40.73696419306258,-74.03089397174574,-240,Wed Oct 24 18:58:28 +0000 2012
164837,603,Pacini's Pizzeria,4bf58dd8d48988d1ca941735,Pizza Place,40.60804731666666,-74.16284797,-240,Wed Oct 24 19:47:52 +0000 2012
164855,354,4 Seasons,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.57917557380888,-73.98255241100104,-240,Wed Oct 24 20:12:38 +0000 2012
164859,866,Waterside Plaza Garage,4bf58dd8d48988d164941735,Plaza,40.73820161423571,-73.97295355796814,-240,Wed Oct 24 20:15:51 +0000 2012
164903,283,Hair OSH,4bf58dd8d48988d110951735,Salon / Barbershop,40.74696782171618,-73.98479640922392,-240,Wed Oct 24 21:20:27 +0000 2012
164929,1019,Tamarind Trebeca,4bf58dd8d48988d10f941735,Indian Restaurant,40.71926892545027,-74.00874988480415,-240,Wed Oct 24 21:42:20 +0000 2012
164935,171,Bleecker Street Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.732218230066366,-74.00339126586914,-240,Wed Oct 24 21:49:00 +0000 2012
164936,519,Choza Taqueria,4bf58dd8d48988d151941735,Taco Place,40.743507,-73.985939,-240,Wed Oct 24 21:49:24 +0000 2012
164956,133,Broad Liquors,4bf58dd8d48988d186941735,Food & Drink Shop,40.85564996195085,-74.1769472258173,-240,Wed Oct 24 22:05:25 +0000 2012
164981,246,MC Gallery,4bf58dd8d48988d1e2931735,Art Gallery,40.766812,-73.9937455,-240,Wed Oct 24 22:26:13 +0000 2012
164996,760,Sirio Ristorante,4bf58dd8d48988d1c4941735,Restaurant,40.76518519093941,-73.97212743759154,-240,Wed Oct 24 22:35:31 +0000 2012
164998,388,Jack Doyle's,4bf58dd8d48988d116941735,Bar,40.75233602690868,-73.9918955352249,-240,Wed Oct 24 22:39:29 +0000 2012
165001,841,Gershwin Theatre,4bf58dd8d48988d137941735,Theater,40.76250357857891,-73.98472309112549,-240,Wed Oct 24 22:42:39 +0000 2012
165023,673,Beis Yitzchok Lubavitch,4bf58dd8d48988d139941735,Synagogue,40.64097580969243,-73.9898237883206,-240,Wed Oct 24 23:02:20 +0000 2012
165033,101,OOTOYA,4bf58dd8d48988d111941735,Japanese Restaurant,40.738875513312365,-73.99280227613797,-240,Wed Oct 24 23:13:53 +0000 2012
165034,1012,New Hon Wong Restaurant,4bf58dd8d48988d145941735,Chinese Restaurant,40.71824696809068,-74.00026837845557,-240,Wed Oct 24 23:14:37 +0000 2012
165042,12,Big Wong King Restaurant,4bf58dd8d48988d145941735,Chinese Restaurant,40.716179,-73.998188,-240,Wed Oct 24 23:18:56 +0000 2012
165049,286,Barmarche,4bf58dd8d48988d157941735,American Restaurant,40.721286,-73.99472503333334,-240,Wed Oct 24 23:26:11 +0000 2012
165065,518,Giorgio's of Gramercy,4bf58dd8d48988d157941735,American Restaurant,40.739568,-73.98872019,-240,Wed Oct 24 23:37:02 +0000 2012
165082,1054,20th Century Park,4bf58dd8d48988d163941735,Park,40.87904790267925,-74.09913076227097,-240,Wed Oct 24 23:49:19 +0000 2012
165092,171,The Malt House,4bf58dd8d48988d116941735,Bar,40.72858,-73.999502,-240,Thu Oct 25 00:01:10 +0000 2012
165108,644,Fushimi,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.5815037,-74.111345,-240,Thu Oct 25 00:11:01 +0000 2012
165109,721,Axis Theatre Co.,4bf58dd8d48988d135941735,Theater,40.7328774588622,-74.00191535801196,-240,Thu Oct 25 00:13:04 +0000 2012
165117,367,Hide-Chan Ramen,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.75640173106539,-73.96820971683033,-240,Thu Oct 25 00:20:46 +0000 2012
165126,246,Taboon,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.7660272407982,-73.99089122857772,-240,Thu Oct 25 00:27:40 +0000 2012
165137,1074,MDN Latin Dance Studios,4bf58dd8d48988d134941735,Performing Arts Venue,40.789664766582696,-74.14703444818414,-240,Thu Oct 25 00:35:49 +0000 2012
165154,674,The Darby,4bf58dd8d48988d1c4941735,Restaurant,40.739468,-74.001901,-240,Thu Oct 25 00:53:56 +0000 2012
165181,10,Tamarind Flatiron & Tea Room,4bf58dd8d48988d10f941735,Indian Restaurant,40.73981961624037,-73.98758558785896,-240,Thu Oct 25 01:35:17 +0000 2012
165182,804,Sushiya,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.76295387055007,-73.9760957482317,-240,Thu Oct 25 01:35:50 +0000 2012
165184,162,Taci's Beyti Restaurant,4f04af1f2fb6e1c99f3db0bb,Turkish Restaurant,40.6095458,-73.962077,-240,Thu Oct 25 01:39:04 +0000 2012
165185,887,The West Five Supper Club,4bf58dd8d48988d121941735,Bar,40.757237552211976,-74.03592109680176,-240,Thu Oct 25 01:40:33 +0000 2012
165186,328,The Growler Bites & Brews,4bf58dd8d48988d116941735,Bar,40.70442904718259,-74.01023037983863,-240,Thu Oct 25 01:43:25 +0000 2012
165191,442,Rapture Lounge,4bf58dd8d48988d121941735,Bar,40.76705574989319,-73.91701844,-240,Thu Oct 25 01:47:26 +0000 2012
165195,1054,Garden Liquors & Wines of Lodi,4bf58dd8d48988d186941735,Food & Drink Shop,40.8760192,-74.09600945,-240,Thu Oct 25 01:53:20 +0000 2012
165200,1054,Ninos Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.87434044468935,-74.09690380096436,-240,Thu Oct 25 02:00:16 +0000 2012
165201,437,Isle of Capri,4bf58dd8d48988d110941735,Italian Restaurant,40.762852,-73.965793,-240,Thu Oct 25 02:01:10 +0000 2012
165216,143,Vincenzo's Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.72318118893579,-73.79969140411283,-240,Thu Oct 25 02:29:25 +0000 2012
165230,142,Heavy Woods,4bf58dd8d48988d116941735,Bar,40.70562774921207,-73.92142641765564,-240,Thu Oct 25 03:14:14 +0000 2012
165249,700,Stitch Bar & Lounge,4bf58dd8d48988d121941735,Bar,40.753926,-73.991544,-240,Thu Oct 25 04:08:08 +0000 2012
165250,775,Canz,4bf58dd8d48988d11d941735,Bar,40.763755011144994,-73.91457796096802,-240,Thu Oct 25 04:09:40 +0000 2012
165274,872,Koronet Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.804387366583086,-73.96660836533381,-240,Thu Oct 25 05:30:48 +0000 2012
165276,796,Alehouse City Island,4bf58dd8d48988d11b941735,Bar,40.8468980375719,-73.78615379333496,-240,Thu Oct 25 05:32:38 +0000 2012
165281,872,The 'Dam,4bf58dd8d48988d116941735,Bar,40.802654959456206,-73.9642378815242,-240,Thu Oct 25 05:50:14 +0000 2012
165295,872,Peace Fountain,4bf58dd8d48988d166941735,Sculpture Garden,40.80356186400528,-73.96344580053405,-240,Thu Oct 25 06:37:13 +0000 2012
165299,289,No Parking,4bf58dd8d48988d116941735,Bar,40.847374520422335,-73.93807453152348,-240,Thu Oct 25 07:00:57 +0000 2012
165316,844,George's Diner & Cafe,4bf58dd8d48988d147941735,Diner,40.83695,-73.846996,-240,Thu Oct 25 09:27:50 +0000 2012
165355,411,Studio 54,4bf58dd8d48988d137941735,Theater,40.76428720689057,-73.98384371752819,-240,Thu Oct 25 10:40:28 +0000 2012
165448,479,Big Daddys II,4bf58dd8d48988d147941735,Diner,40.77591367572737,-73.95320585209836,-240,Thu Oct 25 12:18:02 +0000 2012
165460,479,Golosi,4bf58dd8d48988d1ca941735,Pizza Place,40.76661204845114,-73.9601167289206,-240,Thu Oct 25 12:28:11 +0000 2012
165473,19,The Fiesta,4bf58dd8d48988d11e941735,Bar,40.84576502276602,-74.07841822502142,-240,Thu Oct 25 12:36:25 +0000 2012
165542,280,Panini Tozt,4bf58dd8d48988d1c5941735,Sandwich Place,40.74341996608469,-73.97361059270312,-240,Thu Oct 25 13:28:29 +0000 2012
165615,360,Mudtruck,4bf58dd8d48988d1cb941735,Food Truck,40.736367110899536,-73.99079940599339,-240,Thu Oct 25 15:34:20 +0000 2012
165622,661,Samuel Nelkin County Park,4bf58dd8d48988d163941735,Park,40.84842838188673,-74.10993639843281,-240,Thu Oct 25 15:50:29 +0000 2012
165629,171,The Garden at St Luke in the Fields,4bf58dd8d48988d15a941735,Garden,40.73175813351069,-74.00697098026036,-240,Thu Oct 25 15:58:25 +0000 2012
165641,398,Queens College Quad,4bf58dd8d48988d164941735,Plaza,40.735623,-73.81698999122852,-240,Thu Oct 25 16:12:55 +0000 2012
165648,1057,Berry Fresh Farm,4bf58dd8d48988d118951735,Food & Drink Shop,40.77012824219658,-73.90436349165877,-240,Thu Oct 25 16:22:29 +0000 2012
165672,249,Moshe's Falafel,4bf58dd8d48988d1cb941735,Food Truck,40.756489872673846,-73.98262023925781,-240,Thu Oct 25 16:52:35 +0000 2012
165677,253,Franco's Restaurant & Pizzeria,4bf58dd8d48988d110941735,Italian Restaurant,40.85253793,-73.98576214,-240,Thu Oct 25 17:01:29 +0000 2012
165679,388,Central Park - Miners' Gate - E. 79th St,4bf58dd8d48988d163941735,Park,40.77680426086423,-73.9651107788086,-240,Thu Oct 25 17:02:04 +0000 2012
165701,153,El Morocco,4bf58dd8d48988d11f941735,Bar,40.82615046119864,-73.95037472248077,-240,Thu Oct 25 17:27:03 +0000 2012
165705,225,River Japanese Cuisine,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.748042251416976,-73.75642465103896,-240,Thu Oct 25 17:31:08 +0000 2012
165714,411,Pier 26 - Hudson River Park,4bf58dd8d48988d163941735,Park,40.72257665908214,-74.0118887501958,-240,Thu Oct 25 17:54:02 +0000 2012
165715,411,TRG Field Solutions,4bf58dd8d48988d1b6941735,College Stadium,40.72232025867175,-74.01168791026092,-240,Thu Oct 25 17:54:22 +0000 2012
165720,388,The Obelisk,4bf58dd8d48988d166941735,Sculpture Garden,40.779720692671575,-73.9653858192127,-240,Thu Oct 25 18:00:37 +0000 2012
165750,311,Iavarone Brothers,4bf58dd8d48988d1f5941735,Food & Drink Shop,40.753629108109145,-73.69131088256836,-240,Thu Oct 25 18:36:27 +0000 2012
165782,723,Railroad Bridge at Van Cortlandt Park Lake,4bf58dd8d48988d163941735,Park,40.88851894933055,-73.89448215735332,-240,Thu Oct 25 19:30:04 +0000 2012
165803,413,Liquor & Wine Warehouse,4bf58dd8d48988d186941735,Food & Drink Shop,40.73650354208301,-73.85764524466089,-240,Thu Oct 25 20:12:42 +0000 2012
165883,620,Liqour & Wine Warehouse,4bf58dd8d48988d186941735,Food & Drink Shop,40.837563165632126,-73.88358971818437,-240,Thu Oct 25 21:52:33 +0000 2012
165888,719,Suburban Diner,4bf58dd8d48988d147941735,Diner,40.9323801200665,-74.07022091567624,-240,Thu Oct 25 22:00:36 +0000 2012
165895,856,Tasty Dumpling,4bf58dd8d48988d108941735,Dumpling Restaurant,40.71536993151993,-73.999866673976,-240,Thu Oct 25 22:05:46 +0000 2012
165908,856,Fried Dumpling,4bf58dd8d48988d108941735,Dumpling Restaurant,40.71451663970947,-73.999359,-240,Thu Oct 25 22:20:33 +0000 2012
165921,111,St Peter's Roman Catholic Church,4bf58dd8d48988d132941735,Church,40.7849904303469,-74.15667907800432,-240,Thu Oct 25 22:29:16 +0000 2012
165942,760,Eleven Madison Park,4bf58dd8d48988d14e941735,American Restaurant,40.74185173595603,-73.98791845009258,-240,Thu Oct 25 22:45:53 +0000 2012
165943,1011,The Dubliner,4bf58dd8d48988d11b941735,Bar,40.7041715428777,-74.01026480981929,-240,Thu Oct 25 22:45:53 +0000 2012
165962,163,Washington Commons,4bf58dd8d48988d116941735,Bar,40.67549810437752,-73.96331378671937,-240,Thu Oct 25 22:59:32 +0000 2012
165974,695,Kilo,4bf58dd8d48988d1db931735,Tapas Restaurant,40.766953,-73.986462,-240,Thu Oct 25 23:08:43 +0000 2012
165975,354,STK,4bf58dd8d48988d1cc941735,Steakhouse,40.740089,-74.00744676589966,-240,Thu Oct 25 23:09:11 +0000 2012
165978,856,Sheng Wang,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.715171434344015,-73.99359997504202,-240,Thu Oct 25 23:11:55 +0000 2012
165990,372,Guelaguetza,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.763248,-73.994356,-240,Thu Oct 25 23:19:14 +0000 2012
166000,856,Super Taste,4bf58dd8d48988d145941735,Chinese Restaurant,40.715234,-73.99352,-240,Thu Oct 25 23:29:26 +0000 2012
166005,572,Terroir Tribeca,4bf58dd8d48988d123941735,Bar,40.718781,-74.01013895,-240,Thu Oct 25 23:33:03 +0000 2012
166007,856,Prosperity Dumpling,4bf58dd8d48988d108941735,Dumpling Restaurant,40.71600125228523,-73.99320973426613,-240,Thu Oct 25 23:36:15 +0000 2012
166009,246,Mitzi E Newhouse,4bf58dd8d48988d137941735,Theater,40.77322755360352,-73.98334441336685,-240,Thu Oct 25 23:38:56 +0000 2012
166015,571,Scott J Aveda Salonspa,4bf58dd8d48988d110951735,Salon / Barbershop,40.8069463045361,-73.96458800324365,-240,Thu Oct 25 23:41:13 +0000 2012
166019,688,Campagnola Restaurant,4bf58dd8d48988d110941735,Italian Restaurant,40.76896517212636,-73.95530669297963,-240,Thu Oct 25 23:43:04 +0000 2012
166026,411,Nuchas Artisan Empanadas,4bf58dd8d48988d1cb941735,Food Truck,40.757413979434766,-73.9854162301995,-240,Thu Oct 25 23:46:34 +0000 2012
166030,866,Atami - Japanese Fusion,4bf58dd8d48988d111941735,Japanese Restaurant,40.76209181547793,-73.96316455360264,-240,Thu Oct 25 23:49:22 +0000 2012
166034,598,The Carriage House,4bf58dd8d48988d11b941735,Bar,40.76124976643782,-73.9657129802022,-240,Thu Oct 25 23:52:22 +0000 2012
166041,450,Scandalous on Broadway,4bf58dd8d48988d137941735,Theater,40.76303990970677,-73.98433685302734,-240,Thu Oct 25 23:54:50 +0000 2012
166051,437,Haru Sake Bar,4bf58dd8d48988d11c941735,Bar,40.7721893770263,-73.95859837532043,-240,Fri Oct 26 00:02:20 +0000 2012
166058,122,Buttermilk Channel,4bf58dd8d48988d14e941735,American Restaurant,40.67591263671866,-73.99904030782592,-240,Fri Oct 26 00:04:53 +0000 2012
166071,796,Seashore Restaurant & Marina,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.85416477009188,-73.79113761404057,-240,Fri Oct 26 00:18:54 +0000 2012
166075,223,The Dog and Duck,4bf58dd8d48988d155941735,Gastropub,40.746473,-73.91794,-240,Fri Oct 26 00:23:55 +0000 2012
166076,539,Halcyon,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.81756969249905,-74.21150922775269,-240,Fri Oct 26 00:23:55 +0000 2012
166085,300,Riverfront Stadium,4bf58dd8d48988d18c941735,Stadium,40.74600521965085,-74.1693663597107,-240,Fri Oct 26 00:32:17 +0000 2012
166086,555,Shimizu,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.76346009618045,-73.98682803717575,-240,Fri Oct 26 00:32:18 +0000 2012
166097,28,Castillo Theatre,4bf58dd8d48988d137941735,Theater,40.760329159562616,-73.99731870023074,-240,Fri Oct 26 00:44:13 +0000 2012
166102,431,Shon 45 Wine & Spirits,4bf58dd8d48988d186941735,Food & Drink Shop,40.76252421002324,-73.98600735389587,-240,Fri Oct 26 00:49:14 +0000 2012
166105,488,Garden Cafe,4bf58dd8d48988d166941735,Sculpture Garden,40.868193,-73.920543,-240,Fri Oct 26 00:55:47 +0000 2012
166125,479,Nelly Spillanes,4bf58dd8d48988d116941735,Bar,40.74732504529658,-73.98395849991054,-240,Fri Oct 26 01:09:36 +0000 2012
166130,848,Brooklyn Central,4bf58dd8d48988d1ca941735,Pizza Place,40.673628044588575,-73.98255815016036,-240,Fri Oct 26 01:15:25 +0000 2012
166135,310,Providence,4bf58dd8d48988d11f941735,Bar,40.767003,-73.983484,-240,Fri Oct 26 01:19:54 +0000 2012
166137,296,The Mystery of Edwin Drood on Broadway,4bf58dd8d48988d137941735,Theater,40.7636966252264,-73.98399293461188,-240,Fri Oct 26 01:25:41 +0000 2012
166139,546,St Pius V RC Church Rectory,4bf58dd8d48988d132941735,Church,40.69431358061659,-73.80488439208736,-240,Fri Oct 26 01:29:25 +0000 2012
166141,805,Kanoyama,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.73039099650828,-73.98638613123016,-240,Fri Oct 26 01:31:48 +0000 2012
166150,886,Bohemian,4bf58dd8d48988d111941735,Japanese Restaurant,40.72630226612091,-73.99212,-240,Fri Oct 26 01:43:27 +0000 2012
166153,94,Young Israel Of Flatbush,4bf58dd8d48988d139941735,Synagogue,40.62704277729574,-73.96544895558725,-240,Fri Oct 26 01:56:00 +0000 2012
166157,649,Sel de Mer,4bf58dd8d48988d10c941735,French Restaurant,40.71552773,-73.944576,-240,Fri Oct 26 02:02:18 +0000 2012
166160,357,Master Wonton,4bf58dd8d48988d145941735,Chinese Restaurant,40.614421217320135,-73.9745805532987,-240,Fri Oct 26 02:04:36 +0000 2012
166162,732,Plug Uglies,4bf58dd8d48988d116941735,Bar,40.737312,-73.98431226666668,-240,Fri Oct 26 02:09:41 +0000 2012
166175,178,Ginos Pizzeria Restaurant,4bf58dd8d48988d1ca941735,Pizza Place,40.88662326335907,-73.878341,-240,Fri Oct 26 02:25:03 +0000 2012
166177,601,Angel's Share,4bf58dd8d48988d1d4941735,Bar,40.73008408039016,-73.98925602436066,-240,Fri Oct 26 02:28:14 +0000 2012
166181,817,Meadowland Diner,4bf58dd8d48988d147941735,Diner,40.83374891876674,-74.08819198608398,-240,Fri Oct 26 02:32:06 +0000 2012
166184,610,Pt Restaurant,4bf58dd8d48988d110941735,Italian Restaurant,40.71259623915124,-73.96241838628676,-240,Fri Oct 26 02:36:08 +0000 2012
166185,170,The Lion,4bf58dd8d48988d14e941735,American Restaurant,40.734063727373865,-73.99866155548237,-240,Fri Oct 26 02:37:33 +0000 2012
166188,246,Il Violino,4bf58dd8d48988d110941735,Italian Restaurant,40.774838750005,-73.98066421827974,-240,Fri Oct 26 02:40:13 +0000 2012
166206,25,Uncle Mario S Brick Ov,4bf58dd8d48988d1ca941735,Pizza Place,40.76347899247168,-73.98891129436083,-240,Fri Oct 26 02:59:22 +0000 2012
166207,229,983-Bushwick's Living Room,4bf58dd8d48988d1c4941735,Restaurant,40.70293955093353,-73.93347060983648,-240,Fri Oct 26 03:04:39 +0000 2012
166259,700,Jeffrey’s Grocery,4bf58dd8d48988d14e941735,American Restaurant,40.73374807946004,-74.00124968156945,-240,Fri Oct 26 04:51:20 +0000 2012
166271,940,Taco King Truck,4bf58dd8d48988d1cb941735,Food Truck,40.72837,-73.99974,-240,Fri Oct 26 05:12:56 +0000 2012
166273,974,Play Lounge,4bf58dd8d48988d121941735,Bar,40.73872120644918,-73.88667319557291,-240,Fri Oct 26 05:15:07 +0000 2012
166277,700,Shade,4bf58dd8d48988d116941735,Bar,40.73005544666219,-73.99935593420683,-240,Fri Oct 26 05:35:49 +0000 2012
166299,491,Merchants NY,4bf58dd8d48988d116941735,Bar,40.74043789,-73.998375,-240,Fri Oct 26 06:31:25 +0000 2012
166300,555,Bravo Pizzas,4bf58dd8d48988d1ca941735,Pizza Place,40.733301,-74.003177,-240,Fri Oct 26 06:41:37 +0000 2012
166519,479,Sutton Pl/Sutton Sq,4bf58dd8d48988d15a941735,Garden,40.75778756357133,-73.95988713565723,-240,Fri Oct 26 13:33:29 +0000 2012
166610,388,Red Chair Studio,4bf58dd8d48988d110951735,Salon / Barbershop,40.7788258521004,-73.94786754710724,-240,Fri Oct 26 15:26:40 +0000 2012
166664,25,Gabriel's Touch Barber Shop,4bf58dd8d48988d110951735,Salon / Barbershop,40.763472,-73.98913,-240,Fri Oct 26 16:53:40 +0000 2012
166677,263,Magic Futurebox,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.65797948253832,-74.00523796702109,-240,Fri Oct 26 17:05:36 +0000 2012
166681,203,Aanchal Indian Restaurant,4bf58dd8d48988d10f941735,Indian Restaurant,40.7466191044556,-73.94543369032631,-240,Fri Oct 26 17:12:45 +0000 2012
166682,653,Slavyanskiy Bazar,4bf58dd8d48988d109941735,Eastern European Restaurant,40.608075,-73.961967,-240,Fri Oct 26 17:15:20 +0000 2012
166686,837,8th Ave Nails,4bf58dd8d48988d110951735,Salon / Barbershop,40.645337337258006,-73.9992067290734,-240,Fri Oct 26 17:22:38 +0000 2012
166703,488,Milstein Garden Cafe,4bf58dd8d48988d14e941735,American Restaurant,40.84058536744494,-73.94291943820092,-240,Fri Oct 26 17:39:36 +0000 2012
166733,413,Joey Pepperoni's Pizza on 6th Ave,4bf58dd8d48988d1ca941735,Pizza Place,40.75274255634234,-73.98577779151145,-240,Fri Oct 26 18:21:14 +0000 2012
166755,836,Soomsoom Vegetarian Bar,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.77843539407594,-73.98123813900243,-240,Fri Oct 26 18:43:03 +0000 2012
166770,751,Tenement Museum,4bf58dd8d48988d190941735,History Museum,40.71895089738859,-73.98980083255093,-240,Fri Oct 26 18:55:21 +0000 2012
166780,487,Lenny's Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.662935,-73.950794,-240,Fri Oct 26 19:08:12 +0000 2012
166798,652,Hoboken Beer & Soda Outlet,4bf58dd8d48988d186941735,Food & Drink Shop,40.73642124036351,-74.0406411085263,-240,Fri Oct 26 19:42:32 +0000 2012
166821,164,Eiji Salon,4bf58dd8d48988d110951735,Salon / Barbershop,40.76278371312017,-73.97188875712074,-240,Fri Oct 26 20:07:17 +0000 2012
166836,454,Four Freedoms Park,4bf58dd8d48988d163941735,Park,40.75052438910127,-73.96054029464722,-240,Fri Oct 26 20:37:26 +0000 2012
166844,166,Mama's Bar,4bf58dd8d48988d116941735,Bar,40.72261378626915,-73.98302876064133,-240,Fri Oct 26 20:51:10 +0000 2012
166845,700,International Gourmet Kitchen,4bf58dd8d48988d120951735,Food & Drink Shop,40.753018,-73.9928813,-240,Fri Oct 26 20:51:16 +0000 2012
166848,557,Abv,4bf58dd8d48988d123941735,Bar,40.78662301411383,-73.95062281970543,-240,Fri Oct 26 20:52:25 +0000 2012
166861,822,Genji Izakaya,4bf58dd8d48988d117941735,Beer Garden,40.76848627915621,-73.98196127667283,-240,Fri Oct 26 21:04:40 +0000 2012
166889,479,East End Tavern,4bf58dd8d48988d116941735,Bar,40.774695,-73.95096419000001,-240,Fri Oct 26 21:33:03 +0000 2012
166890,479,Felice 83,4bf58dd8d48988d110941735,Italian Restaurant,40.77509732682679,-73.95082372346302,-240,Fri Oct 26 21:33:18 +0000 2012
166906,546,Kams Kitchen,4bf58dd8d48988d145941735,Chinese Restaurant,40.692779253150576,-73.81180625021284,-240,Fri Oct 26 21:47:43 +0000 2012
166945,1028,287 Spring,4bf58dd8d48988d1e2931735,Art Gallery,40.725750788627614,-74.00737840824577,-240,Fri Oct 26 22:23:13 +0000 2012
166965,626,Golden Times Nail Salon,4bf58dd8d48988d110951735,Salon / Barbershop,40.7582564039573,-73.98385519576951,-240,Fri Oct 26 22:41:47 +0000 2012
167009,4,Dallas BBQ Upper West Side,4bf58dd8d48988d1df931735,BBQ Joint,40.77693,-73.977499,-240,Fri Oct 26 23:18:56 +0000 2012
167018,353,Mercato,4bf58dd8d48988d110941735,Italian Restaurant,40.75630691096422,-73.99356554206433,-240,Fri Oct 26 23:23:53 +0000 2012
167025,49,Mishima,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.744138,-73.981396,-240,Fri Oct 26 23:26:24 +0000 2012
167032,481,Circles Grill,4bf58dd8d48988d14e941735,American Restaurant,40.620285,-74.03218057500001,-240,Fri Oct 26 23:30:50 +0000 2012
167036,242,Vaccaros Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.72815312408279,-73.71066570281982,-240,Fri Oct 26 23:32:19 +0000 2012
167044,455,Casa Asia,4bf58dd8d48988d111941735,Japanese Restaurant,40.78874,-73.814434,-240,Fri Oct 26 23:39:12 +0000 2012
167049,693,Barking Dog Luncheonette,4bf58dd8d48988d16c941735,Burger Joint,40.770116,-73.951458,-240,Fri Oct 26 23:42:11 +0000 2012
167061,804,Agozar Cuban Restaurant,4bf58dd8d48988d154941735,Cuban Restaurant,40.72535897171532,-73.99219969562924,-240,Fri Oct 26 23:49:08 +0000 2012
167082,764,Tai Thai,4bf58dd8d48988d149941735,Thai Restaurant,40.72298686714692,-73.98780367007721,-240,Sat Oct 27 00:01:15 +0000 2012
167091,572,Dylan Prime,4bf58dd8d48988d1cc941735,Steakhouse,40.72218509862994,-74.00959253311157,-240,Sat Oct 27 00:05:51 +0000 2012
167111,857,Divino Cafe,4bf58dd8d48988d110941735,Italian Restaurant,40.77429974650578,-73.95438255540677,-240,Sat Oct 27 00:22:41 +0000 2012
167114,236,Fine Fair Supermarket,4bf58dd8d48988d118951735,Food & Drink Shop,40.81456630335208,-73.94783310595132,-240,Sat Oct 27 00:23:52 +0000 2012
167124,56,VU Bar NYC,4bf58dd8d48988d116941735,Bar,40.7478454922716,-73.98662717096293,-240,Sat Oct 27 00:31:13 +0000 2012
